Sample_ID,Voucher_ID ,Project_Code,Gene_Kit ,Voucher_Institution,Specimen_Provider ,Superfamily,Family,Subfamily,Tribe,Section,Genus,Species,Sub-Species,Valid_Name,Tissue_Type,Voucher_Type,Sex,Country,Province,Island,Locality,Latitude,Longitude,Elevation ,Collection_Date,Collection_Day,Collection_Month,Collection_Year,Collector,Specimen_Identified_by,Type_Species,Out_Group,Priority_level,Submission_Code,Submission_Date
HD-17-Q542,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,Mt. Bawang,,,,,,June,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q543,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q544,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,Mt. Bawang,,,,,,June,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q545,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,April,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q546,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q547,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Java,Java,Mt. Halimun,,,,,,May,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q548,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,South Sulawesi,Sulawesi,Palopo,,,,,,,,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q549,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Java,Java,Mt. Halimun,,,,,,May,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q550,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bali,Bali,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q551,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,Mt. Bawang,,,,,,June,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q552,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Kalimantan,Borneo,,,,,,,August,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q553,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,,,,,,,August,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q554,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,male,Indonesia,Central Sulawesi,Sulawesi,Palu,,,,,,January,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q555,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,April,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q556,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q557,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q558,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,Mt. Bawang,,,,,,June,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q559,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Java,Java,Mt. Halimun,,,,,,February,2016,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q560,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,April,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q561,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q562,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,male,Indonesia,East Java,Java,Watu Ulo,,,,,,,2006,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q563,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q564,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,North Maluku,Morotai,,,,,,,August,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q565,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q566,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q567,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Riau,Singkep,,,,,,,November,1998,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q568,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,April,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q569,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Kalimantan,Borneo,,,,,,,August,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q570,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,Pyrginae,Tagiadini,,Coladenia,kehelatha,,Coladenia kehelatha,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,April,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q571,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,April,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q572,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,June,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q573,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q574,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q575,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Jambi,Sumatra,Sungai Benu,,,,5/6/2017,6,May,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q576,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Seram,,,,,,,August,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q577,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,male,Indonesia,Timika,Papua,,,,,,,November,2016,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q578,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Nusa Tunggara,Lombok,,,,,,,May,2016,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q579,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Java,Java,Mt. Halimun,,,,,,May,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q580,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bali,Bali,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q581,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,Mt. Bawang,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q582,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q583,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,West Kalimantan,Borneo,Mt. Bawang,,,,,,May,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q584,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,June,2010,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q585,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q586,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q587,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q588,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bali,Bali,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q589,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bangka-Belitung,Belitung,,,,,,,July,2016,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q590,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bangka-Belitung,Belitung,,,,,,,July,2016,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q591,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q592,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,East Nusa Tenggara,Timor,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q593,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q594,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Ambon,,,,,,,November,2012,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q595,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bali,Bali,,,,,,,July,2017,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q596,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Aceh,Weh,,,,,,,,,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q597,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Aceh,Weh,,,,,,,,,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q598,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Riau,Singkep,,,,,,,November,1999,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q599,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Bangka-Belitung,Belitung,,,,,,,July,2016,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q600,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Maluku,Selaru,,,,,,,June,2008,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q601,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Indonesia,Riau,Singkep,,,,,,,October,1998,,,,,,CCNY-BN-006,17-Dec-17
HD-17-Q602,,Lipt,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Poritiinae,Poritiini,,Poritia,palos,,Poritia palos,abdomen,papered,male,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,June,2017,,,,,2,CCNY-BN-005,17-Dec-17
HD-17-Q615,,Lipt,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Poritiinae,Poritiini,,Deramas,suwartinae,,Deramas suwartinae,abdomen,papered,male,Indonesia,Central Sulawesi,Sulawesi,Palolo Palu,,,,,,June,2017,,,,,2,CCNY-BN-005,17-Dec-17
HD-17-Q693,,"HespB, Genu",450,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,Hesperiinae,,,Ancistroides,longicornis,,Ancistroides longicornis,,papered,female,Indonesia,Central Sulawesi,Sulawesi,Palu,,,,,,January,2017,,,X,,2,CCNY-BN-006,17-Dec-17
HD-17-Q714,,Jami,13,CCNY,,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,,Nacaduba,sanaya,sanaya,Nacaduba sanaya,abdomen,papered,male,Indonesia,Aceh,Simeulue,Sibigo,,,,2-Jun-16,2,June,2016,,,,X,2,CCNY-BN-011,22-May-18
HD-17-Q727,,Jami,13,CCNY,,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,,Nacaduba,angusta,pamela,Nacaduba angusta,abdomen,papered,male,Indonesia,Central Sulawesi,Sulawesi,Palu,,,,,,January,2017,,,,X,2,CCNY-BN-011,22-May-18
IBE-17-Z001,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,klossi,,Delias klossi,abdomen,papered,male,Papua New Guinea,Kanggime,New Guinea,,,,,,,November,2010,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z002,,Amat,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,cambodia,,Stichophthalma cambodia,abdomen,papered,male,Thailand,Ranong,,,,,,,,,,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z004,,Amat,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,mathilda,,Stichophthalma mathilda,abdomen,papered,male,Thailand,Fang,,,,,,,,,,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z005,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,callista,,Delias callista,abdomen,papered,male,Papua New Guinea,"Pass Valley, Suwagi",New Guinea,,,,,,,November,2010,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z006,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,schoenbergi,isabellae,Delias schoenbergi,abdomen,papered,female,Solomon Islands,Isabel ,Santa Isabel,,,,,,,November,2010,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z009,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,surprisa,,Delias surprisa,abdomen,papered,male,Indonesia,South Sulawesi,Sulawesi,"North Toraja Tegency, Pulu-Pulu",,,,,,July,2017,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z010,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,autumnalis,autumnalis,Delias autumnalis,abdomen,papered,male,Indonesia,West Papua,New Guinea,"Baliem Valley, Jagarak area",,,,,,November,2000,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z011,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,arabuana,arabuana,Delias arabuana,abdomen,papered,male,Indonesia,West Papua,New Guinea,Kangime area,,,,,,September,2005,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z012,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,meeki,hypochrysis,Delias meeki,abdomen,papered,male,Indonesia,West Papua,New Guinea,"Pass Valley, Abahema village, Tek Tiver",,,2200,,,May,2014,,,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z012,,"Deli, Pier",13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,meeki,hypochrysis,Delias meeki,abdomen,papered,male,Indonesia,West Papua,New Guinea,"Pass Valley, Abahema village, Tek Tiver",,,2200,,,May,2014,,,,,2,CCNY-BN-012,11-Jul-18
IBE-17-Z013,,Hesp,,CCNY,David J. Lohman,Papilionoidea,Hesperiidae,Coeliadinae,,,Hasora,hurama,,Hasora hurama,,papered,,Indonesia,Maluku,Kei Kecil,Faan village,,,,,,February,2016,,,,,,CCNY-BN-006,17-Dec-17
IBE-17-Z015,,Spec,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Harsiesis,yolanthe,,Harsiesis yolanthe,abdomen,papered,male,Indonesia,West Papua,New Guinea,Timika area,,,,,,June,2017,,,,,3,CCNY-BN-005,17-Dec-17
IBE-17-Z016,,"Amat, Genu",450,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Faunis,eumeus,eumeus,Faunis eumeus,abdomen,papered,male,Vietnam,Vinh Phuc,,,,,200,5/1/2014,1,May,2014,Alexander Monastyrskii,Alexander Monastyrskii,X,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z018,,Amat,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Faunis,caelestis,,Faunis caelestis,abdomen,papered,male,Vietnam,Ha Giang ,,,,,,,,,,Alexander Monastyrskii,Alexander Monastyrskii,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z021,,Amat,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Aemona,simulatrix,,Aemona simulatrix,abdomen,papered,male,Vietnam,Da Nang,,Ba Na National Reserve,,,,,,May,2014,Alexander Monastyrskii,Alexander Monastyrskii,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z026,,Amat,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,eamesi,,Stichophthalma eamesi,abdomen,papered,,Vietnam,Gia Dai ,,Kon Chu Rang,,,,5/20/2015,20,May,2015,Alexander Monastyrskii,Alexander Monastyrskii,,,2,CCNY-BN-005,17-Dec-17
IBE-17-Z035,,Amat,13,CCNY,Philip Yik Fui LO,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,le,,Stichophthalma le,abdomen,papered,,China,Hainan,Hainan,"Wuzhishn Natinoal Natural Reserve, Shuiman",,,800,4/26/2015,26,April,2015,Philip Yik Fui LO,Philip Yik Fui LO,,,2,CCNY-BN-005,17-Dec-17
ID-14-D001,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Tirumala,petiverana,,Tirumala petiverana,abdomen,papered,,Central African Republic,,,,,,,,,,2013,,,,,2,CCNY-BN-005,17-Dec-17
ID-14-D004,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Idea,hypermnestra,belia,Idea hypermnestra,abdomen,papered,,Indonesia,,Java,,,,,,,,,,,,,2,CCNY-BN-005,17-Dec-17
ID-14-D009,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Parantica,menadensis,menadensis,Parantica menadensis,abdomen,papered,male,Indonesia,,Sulawesi,Mokki,,,,,,October,2009,,,,,2,CCNY-BN-005,17-Dec-17
ID-14-D011,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Parantica,dannatti,dannatti,Parantica dannatti,abdomen,papered,male,Philippines,,Mindanao,,,,,,,,2013,,,,,2,CCNY-BN-005,17-Dec-17
