SampleID,VoucherID,ProjectCode,GeneKit,VoucherInstitution,SpecimenProvider,Superfamily,Family,Subfamily,Tribe,Section,Genus,Species,SubSpecies,UsrValidName,TissueType,VoucherType,Sex,Country,Province,Island(ifapplicable),Locality,Latitude,Longitude,Elevation,CollectionDate,CollectionDay,CollectionMonth,CollectionYear,Collector,SpecimenIdentifiedby,TypeSpecies,OutGroup,Prioritylevel,SubmissionCode,SubmissionDate,SheetName,Notes
LEP 41553,,Pier,,MGCL,,Papilionoidea,Pieridae,Coliadinae,Euremini,,Eurema,,,Eurema ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41554,,Pier,,MGCL,,Papilionoidea,Pieridae,,,,Eurema,,,Eurema ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41555,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Callicorini,,Diaethria,,,Diaethria ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41556,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,,,Oressinoma,typhla,,Oressinoma typhla,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41557,,Pier,,MGCL,,Papilionoidea,Pieridae,Pierinae,,,Leptophobia,cirenea,,Leptophobia cirenea,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 41558,,Pier,,MGCL,,Papilionoidea,Pieridae,Pierinae,,,Leptophobia,cf subargentea,,Leptophobia cf subargentea,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41559,,Pier,,MGCL,,Papilionoidea,Pieridae,Coliadinae,Euremini,,Eurema,,,Eurema ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41560,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Callicorini,,Diaethria,,,Diaethria ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41561,,Pier,,MGCL,,Papilionoidea,Pieridae,Pierinae,,,Leptophobia,,,Leptophobia ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41562,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Eubagini,,Dynamine,cf athemon?,,Dynamine cf athemon?,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41563,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Callicorini,,Diaethria,,,Diaethria ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41564,,,,MGCL,,Papilionoidea,Riodinidae,,,,Emesis,cf temesa,,Emesis cf temesa,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41565,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,,,Racta,,,Racta ,,"Dry in freezer, in small envelope",female,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41566,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Eubagini,,Dynamine,,,Dynamine ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41567,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,,,Cyclographa,,,Cyclographa ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41568,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Pyrrhogyra,otalais,,Pyrrhogyra otalais,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41569,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Mesosemiini,,Mesosemia,cf zanoa,,Mesosemia cf zanoa,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41570,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41571,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Mesosemiini,,Mesosemia,,,Mesosemia ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41572,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41573,,,,MGCL,,Papilionoidea,Nymphalidae,,,,Castilia,castilia?,,Castilia castilia?,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41574,,,,MGCL,,Papilionoidea,Nymphalidae,Charaxinae,Anaeini,,Memphis,,,Memphis ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41575,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41576,,,,MGCL,,Papilionoidea,Nymphalidae,Apaturinae,,,Doxocopa,elis,,Doxocopa elis,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41577,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41578,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Callicorini,,Diaethria,,,Diaethria ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41579,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,stratonice,,Altinote stratonice,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41580,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41581,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Catonephelini,,Eunica,norica?,,Eunica norica?,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41582,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,stratonice,,Altinote stratonice,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41583,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,stratonice,,Altinote stratonice,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41584,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Catonephelini,,Eunica,norica?,,Eunica norica?,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41585,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41586,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41587,,,,MGCL,,Papilionoidea,Riodinidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41588,,,,MGCL,,Papilionoidea,Riodinidae,,,,Amarynthis,meneria,,Amarynthis meneria,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41590,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,alcione,,Altinote alcione,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41591,,,,MGCL,,Papilionoidea,Riodinidae,,,,Nymphidium,,,Nymphidium ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41592,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,stratonice,,Altinote stratonice,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41593,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,,,Oxeoschistus,protogenia,,Oxeoschistus protogenia,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41594,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,,,Oressinoma,typhla,,Oressinoma typhla,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41595,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41596,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Victoriini,,Anartia,amathea,,Anartia amathea,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41597,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Victoriini,,Anartia,amathea,,Anartia amathea,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41598,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41599,,,,MGCL,,Papilionoidea,Nymphalidae,Limenitidinae,,,Adelpha,,,Adelpha ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41600,,,,MGCL,,Papilionoidea,Nymphalidae,Limenitidinae,,,Adelpha,,,Adelpha ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41601,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Eresia,datis?,moesta?,Eresia datis?,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41602,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,alcione,,Altinote alcione,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41603,,,,MGCL,,Papilionoidea,Riodinidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41604,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41605,,,,MGCL,,Papilionoidea,Nymphalidae,Limenitidinae,,,Adelpha,,,Adelpha ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41606,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41607,,,,MGCL,,Papilionoidea,Nymphalidae,Limenitidinae,,,Adelpha,,,Adelpha ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41608,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41609,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Eubagini,,Dynamine,tithia,,Dynamine tithia,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41610,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,stratonice,,Altinote stratonice,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41611,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,,,Altinote ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41612,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Eresia,cf polina,,Eresia cf polina,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41613,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Catonephelini,,Eunica,norica,,Eunica norica,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41614,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconinae,Acraeini,,Altinote,stratonice,,Altinote stratonice,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41615,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Eubagini,,Dynamine,tithia,,Dynamine tithia,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41616,,,,MGCL,,Papilionoidea,Nymphalidae,,,,,,, ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41617,,,,MGCL,,Papilionoidea,Nymphalidae,Limenitidinae,,,Adelpha,,,Adelpha ,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41619,,,,MGCL,,Papilionoidea,Nymphalidae,Apaturinae,,,Doxocopa,cyane,,Doxocopa cyane,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41620,,,,MGCL,,Papilionoidea,Nymphalidae,Cyrestinae,Cyrestini,,Marpesia,furcula,,Marpesia furcula,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
LEP 41621,,,,MGCL,,Papilionoidea,Nymphalidae,Cyrestinae,Cyrestini,,Marpesia,chiron,,Marpesia chiron,,"Dry in freezer, in small envelope",,Ecuador,Napo Province,,"Wildsumaco Biological Station, East slope Andes Mtns.","0∞40'17.2""S","77∞35'55.1""W",~1400m,,14-Jan,August,2016,Kawahara & Barber Labs et al.,,,,,,,MGCL Butterflies.xls,
